,,,
Brand,Model,Device Type,Metric
GOQii,Beat,FitnessBand,distance
GOQii,Beat,FitnessBand,calories
GOQii,Beat,FitnessBand,body_temperature
GOQii,Beat,FitnessBand,heart_rate
GOQii,Beat,FitnessBand,blood_pressure
GOQii,Beat,FitnessBand,sleep_tracking
GOQii,Vital 3.0,FitnessBand,steps
GOQii,Vital 3.0,FitnessBand,distance
GOQii,Vital 3.0,FitnessBand,calories
GOQii,Vital 3.0,FitnessBand,body_temperature
GOQii,Vital 3.0,FitnessBand,heart_rate
GOQii,Vital 3.0,FitnessBand,blood_pressure
GOQii,Vital 3.0,FitnessBand,sleep_tracking
Infinix,Band 5,FitnessBand,heart_rate
Infinix,Band 5,FitnessBand,sleep_tracking
Infinix,Band 5,FitnessBand,calories
Infinix,Band 5,FitnessBand,distance
Infinix,Band 5,FitnessBand,duration
LCARE,Watch,Smartwatch,blood_pressure
LCARE,Watch,Smartwatch,heart_rate
LCARE,Watch,Smartwatch,sleep_tracking
LCARE,Watch,Smartwatch,steps
LCARE,Watch,Smartwatch,calories
LCARE,Mambo,FitnessBand,blood_pressure
LCARE,Mambo,FitnessBand,heart_rate
LCARE,Mambo,FitnessBand,sleep_tracking
LCARE,Mambo,FitnessBand,steps
LCARE,Mambo,FitnessBand,calories
LAVA,BeFit,FitnessBand,steps
LAVA,BeFit,FitnessBand,heart_rate
LAVA,BeFit,FitnessBand,HRV
LAVA,BeFit,FitnessBand,stress
LAVA,BeFit,FitnessBand,sleep_tracking
LAVA,BeFit,FitnessBand,Body_Energy
LAVA,BeFit,FitnessBand,GPS
LAVA,BeFit,FitnessBand,barometer
Noise,ColorFit,FitnessBand,steps
Noise,ColorFit,FitnessBand,heart_rate
Noise,ColorFit,FitnessBand,sleep_tracking
Noise,ColorFit,FitnessBand,stress
Noise,ColorFit2,FitnessBand,steps
Noise,ColorFit2,FitnessBand,heart_rate
Noise,ColorFit2,FitnessBand,sleep_tracking
Noise,ColorFit2,FitnessBand,stress
Oppo,46 mm,Smartwatch,steps
Oppo,46 mm,Smartwatch,heart_rate
Oppo,46 mm,Smartwatch,workout_duration
Oppo,46 mm,Smartwatch,distance
Oppo,46 mm,Smartwatch,calories
Oppo,46 mm,Smartwatch,pace
Oppo,46 mm,Smartwatch,stride_frequency
Oppo,46 mm,Smartwatch,active_minutes
Oppo,46 mm,Smartwatch,sleep_tracking
Oppo,41mm,Smartwatch,steps
Oppo,41mm,Smartwatch,heart_rate
Oppo,41mm,Smartwatch,workout_duration
Oppo,41mm,Smartwatch,distance
Oppo,41mm,Smartwatch,calories
Oppo,41mm,Smartwatch,pace
Oppo,41mm,Smartwatch,stride_frequency
Oppo,41mm,Smartwatch,active_minutes
Oppo,41mm,Smartwatch,sleep_tracking
realme,2 Pro,Smartwatch,steps
realme,2 Pro,Smartwatch,heart_rate
realme,2 Pro,Smartwatch,stress
realme,2 Pro,Smartwatch,sleep_tracking
realme,2S,Smartwatch,steps
realme,2S,Smartwatch,heart_rate
realme,2S,Smartwatch,stress
realme,2S,Smartwatch,sleep_tracking
realme,S,Smartwatch,steps
realme,S,Smartwatch,heart_rate
realme,S,Smartwatch,stress
realme,S,Smartwatch,sleep_tracking
realme,S Pro,Smartwatch,steps
realme,S Pro,Smartwatch,heart_rate
realme,S Pro,Smartwatch,stress
realme,S Pro,Smartwatch,sleep_tracking
realme,S Master,Smartwatch,steps
realme,S Master,Smartwatch,heart_rate
realme,S Master,Smartwatch,stress
realme,S Master,Smartwatch,sleep_tracking
realme,Fashion,Smartwatch,steps
realme,Fashion,Smartwatch,heart_rate
realme,Fashion,Smartwatch,stress
realme,Fashion,Smartwatch,sleep_tracking
realme,Classic,Smartwatch,steps
realme,Classic,Smartwatch,heart_rate
realme,Classic,Smartwatch,stress
realme,Classic,Smartwatch,sleep_tracking
Fastrack,Reflex 3.0,Smartwatch,steps
Fastrack,Reflex 3.0,Smartwatch,sleep_tracking
Fastrack,Reflex 3.0,Smartwatch,heart_rate
Fastrack,Reflex 3.0,Smartwatch,blood_pressure
Fastrack,Reflex Beat,Smartwatch,steps
Fastrack,Reflex Beat,Smartwatch,sleep_tracking
Fastrack,Reflex Beat,Smartwatch,heart_rate
Fastrack,Reflex Beat,Smartwatch,blood_pressure
Fastrack,Reflex Smart Band,FitnessBand,steps
Fastrack,Reflex Smart Band,FitnessBand,sleep_tracking
Fastrack,Reflex Smart Band,FitnessBand,heart_rate
Fastrack,Reflex Smart Band,FitnessBand,blood_pressure
Fastrack,Reflex 2.0,Smartwatch,steps
Fastrack,Reflex 2.0,Smartwatch,sleep_tracking
Fastrack,Reflex 2.0,Smartwatch,heart_rate
Fastrack,Reflex 2.0,Smartwatch,blood_pressure
boAt,Storm,Smartwatch,steps
boAt,Storm,Smartwatch,heart_rate
boAt,Storm,Smartwatch,sleep_tracking
boAt,Storm,Smartwatch,stress
boAt,Xplorer,Smartwatch,steps
boAt,Xplorer,Smartwatch,heart_rate
boAt,Xplorer,Smartwatch,sleep_tracking
boAt,Xplorer,Smartwatch,stress
boAt,Delta,Smartwatch,steps
boAt,Delta,Smartwatch,heart_rate
boAt,Delta,Smartwatch,sleep_tracking
boAt,Delta,Smartwatch,stress
boAt,O2,Smartwatch,steps
boAt,O2,Smartwatch,heart_rate
boAt,O2,Smartwatch,sleep_tracking
boAt,O2,Smartwatch,stress
Noise,ColorFit Qube SpO2,Smartwatch,steps
Noise,ColorFit Qube SpO2,Smartwatch,heart_rate
Noise,ColorFit Qube SpO2,Smartwatch,sleep_tracking
Noise,ColorFit Qube SpO2,Smartwatch,stress
Noise,ColorFit Pro 3,Smartwatch,steps
Noise,ColorFit Pro 3,Smartwatch,heart_rate
Noise,ColorFit Pro 3,Smartwatch,sleep_tracking
Noise,ColorFit Pro 3,Smartwatch,stress
Noise,ColorFit Brio,Smartwatch,steps
Noise,ColorFit Brio,Smartwatch,heart_rate
Noise,ColorFit Brio,Smartwatch,sleep_tracking
Noise,ColorFit Brio,Smartwatch,stress
Noise,ColorFit Pro 2,Smartwatch,steps
Noise,ColorFit Pro 2,Smartwatch,heart_rate
Noise,ColorFit Pro 2,Smartwatch,sleep_tracking
Noise,ColorFit Pro 2,Smartwatch,stress
Noise,Fit Active,Smartwatch,steps
Noise,Fit Active,Smartwatch,heart_rate
Noise,Fit Active,Smartwatch,sleep_tracking
Noise,Fit Active,Smartwatch,stress
Noise,ColorFit Qube,Smartwatch,steps
Noise,ColorFit Qube,Smartwatch,heart_rate
Noise,ColorFit Qube,Smartwatch,sleep_tracking
Noise,ColorFit Qube,Smartwatch,stress
Noise,ColorFit Pro 2 Oxy,Smartwatch,steps
Noise,ColorFit Pro 2 Oxy,Smartwatch,heart_rate
Noise,ColorFit Pro 2 Oxy,Smartwatch,sleep_tracking
Noise,ColorFit Pro 2 Oxy,Smartwatch,stress
Noise,NoiseFit Endure,Smartwatch,steps
Noise,NoiseFit Endure,Smartwatch,heart_rate
Noise,NoiseFit Endure,Smartwatch,sleep_tracking
Noise,NoiseFit Endure,Smartwatch,stress
Noise,ColorFit Pro,Smartwatch,steps
Noise,ColorFit Pro,Smartwatch,heart_rate
Noise,ColorFit Pro,Smartwatch,sleep_tracking
Noise,ColorFit Pro,Smartwatch,stress
Noise,Fit Evolve,Smartwatch,steps
Noise,Fit Evolve,Smartwatch,heart_rate
Noise,Fit Evolve,Smartwatch,sleep_tracking
Noise,Fit Evolve,Smartwatch,stress
Noise,Fusiom Hybrid,Smartwatch,steps
Noise,Fusiom Hybrid,Smartwatch,heart_rate
Noise,Fusiom Hybrid,Smartwatch,sleep_tracking
Noise,Fusiom Hybrid,Smartwatch,stress
Noise,Evolve,Smartwatch,steps
Noise,Evolve,Smartwatch,heart_rate
Noise,Evolve,Smartwatch,sleep_tracking
Noise,Evolve,Smartwatch,stress
Honor,Z1,Smartwatch,steps
Honor,Z1,Smartwatch,heart_rate
Honor,Z1,Smartwatch,sleep_tracking
Honor,GS Pro,Smartwatch,steps
Honor,GS Pro,Smartwatch,heart_rate
Honor,GS Pro,Smartwatch,sleep_tracking
Honor,Watch Magic,Smartwatch,steps
Honor,Watch Magic,Smartwatch,heart_rate
Honor,Watch Magic,Smartwatch,sleep_tracking
Honor,Magic Watch 2,Smartwatch,steps
Honor,Magic Watch 2,Smartwatch,heart_rate
Honor,Magic Watch 2,Smartwatch,sleep_tracking
Honor,Watch ES,Smartwatch,steps
Honor,Watch ES,Smartwatch,heart_rate
Honor,Watch ES,Smartwatch,sleep_tracking
Honor,Magic Watch,Smartwatch,steps
Honor,Magic Watch,Smartwatch,heart_rate
Honor,Magic Watch,Smartwatch,sleep_tracking
huami,Amazfit GTS,Smartwatch,steps
huami,Amazfit GTS,Smartwatch,calories
huami,Amazfit GTS,Smartwatch,standing_time
huami,Amazfit GTS,Smartwatch,fat_burn_time
huami,Amazfit GTS,Smartwatch,distance
huami,Amazfit GTS,Smartwatch,PAI
huami,Amazfit GTS,Smartwatch,heart_rate
huami,Amazfit GTS,Smartwatch,stress
huami,Amazfit GTS,Smartwatch,sleep_stages
huami,Amazfit GTS,Smartwatch,sleep_score
huami,Amazfit GTS,Smartwatch,sleep_breathing_quality
huami,Amazfit GTS,Smartwatch,standing_reminders
huami,Amazfit Bip U,Smartwatch,steps
huami,Amazfit Bip U,Smartwatch,calories
huami,Amazfit Bip U,Smartwatch,standing_time
huami,Amazfit Bip U,Smartwatch,fat_burn_time
huami,Amazfit Bip U,Smartwatch,distance
huami,Amazfit Bip U,Smartwatch,PAI
huami,Amazfit Bip U,Smartwatch,heart_rate
huami,Amazfit Bip U,Smartwatch,stress
huami,Amazfit Bip U,Smartwatch,sleep_stages
huami,Amazfit Bip U,Smartwatch,sleep_score
huami,Amazfit Bip U,Smartwatch,sleep_breathing_quality
huami,Amazfit Bip U,Smartwatch,standing_reminders
huami,Amazfit Bip S Lite,Smartwatch,steps
huami,Amazfit Bip S Lite,Smartwatch,calories
huami,Amazfit Bip S Lite,Smartwatch,standing_time
huami,Amazfit Bip S Lite,Smartwatch,fat_burn_time
huami,Amazfit Bip S Lite,Smartwatch,distance
huami,Amazfit Bip S Lite,Smartwatch,PAI
huami,Amazfit Bip S Lite,Smartwatch,heart_rate
huami,Amazfit Bip S Lite,Smartwatch,stress
huami,Amazfit Bip S Lite,Smartwatch,sleep_stages
huami,Amazfit Bip S Lite,Smartwatch,sleep_score
huami,Amazfit Bip S Lite,Smartwatch,sleep_breathing_quality
huami,Amazfit Bip S Lite,Smartwatch,standing_reminders
huami,Amazfit T-Rex,Smartwatch,steps
huami,Amazfit T-Rex,Smartwatch,calories
huami,Amazfit T-Rex,Smartwatch,standing_time
huami,Amazfit T-Rex,Smartwatch,fat_burn_time
huami,Amazfit T-Rex,Smartwatch,distance
huami,Amazfit T-Rex,Smartwatch,PAI
huami,Amazfit T-Rex,Smartwatch,heart_rate
huami,Amazfit T-Rex,Smartwatch,stress
huami,Amazfit T-Rex,Smartwatch,sleep_stages
huami,Amazfit T-Rex,Smartwatch,sleep_score
huami,Amazfit T-Rex,Smartwatch,sleep_breathing_quality
huami,Amazfit T-Rex,Smartwatch,standing_reminders
huami,Amazfit GTS 2e,Smartwatch,steps
huami,Amazfit GTS 2e,Smartwatch,calories
huami,Amazfit GTS 2e,Smartwatch,standing_time
huami,Amazfit GTS 2e,Smartwatch,fat_burn_time
huami,Amazfit GTS 2e,Smartwatch,distance
huami,Amazfit GTS 2e,Smartwatch,PAI
huami,Amazfit GTS 2e,Smartwatch,heart_rate
huami,Amazfit GTS 2e,Smartwatch,stress
huami,Amazfit GTS 2e,Smartwatch,sleep_stages
huami,Amazfit GTS 2e,Smartwatch,sleep_score
huami,Amazfit GTS 2e,Smartwatch,sleep_breathing_quality
huami,Amazfit GTS 2e,Smartwatch,standing_reminders
huami,Amazfit GTR 2 Aluminium,Smartwatch,steps
huami,Amazfit GTR 2 Aluminium,Smartwatch,calories
huami,Amazfit GTR 2 Aluminium,Smartwatch,standing_time
huami,Amazfit GTR 2 Aluminium,Smartwatch,fat_burn_time
huami,Amazfit GTR 2 Aluminium,Smartwatch,distance
huami,Amazfit GTR 2 Aluminium,Smartwatch,PAI
huami,Amazfit GTR 2 Aluminium,Smartwatch,heart_rate
huami,Amazfit GTR 2 Aluminium,Smartwatch,stress
huami,Amazfit GTR 2 Aluminium,Smartwatch,sleep_stages
huami,Amazfit GTR 2 Aluminium,Smartwatch,sleep_score
huami,Amazfit GTR 2 Aluminium,Smartwatch,sleep_breathing_quality
huami,Amazfit GTR 2 Aluminium,Smartwatch,standing_reminders
huami,Amazfit GTS 2,Smartwatch,steps
huami,Amazfit GTS 2,Smartwatch,calories
huami,Amazfit GTS 2,Smartwatch,standing_time
huami,Amazfit GTS 2,Smartwatch,fat_burn_time
huami,Amazfit GTS 2,Smartwatch,distance
huami,Amazfit GTS 2,Smartwatch,PAI
huami,Amazfit GTS 2,Smartwatch,heart_rate
huami,Amazfit GTS 2,Smartwatch,stress
huami,Amazfit GTS 2,Smartwatch,sleep_stages
huami,Amazfit GTS 2,Smartwatch,sleep_score
huami,Amazfit GTS 2,Smartwatch,sleep_breathing_quality
huami,Amazfit GTS 2,Smartwatch,standing_reminders
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,steps
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,calories
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,standing_time
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,fat_burn_time
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,distance
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,PAI
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,heart_rate
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,stress
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,sleep_stages
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,sleep_score
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,sleep_breathing_quality
huami,Amazfit GTR 2 Stainless Steel,Smartwatch,standing_reminders
huami,Amazfit Bip,Smartwatch,steps
huami,Amazfit Bip,Smartwatch,calories
huami,Amazfit Bip,Smartwatch,standing_time
huami,Amazfit Bip,Smartwatch,fat_burn_time
huami,Amazfit Bip,Smartwatch,distance
huami,Amazfit Bip,Smartwatch,PAI
huami,Amazfit Bip,Smartwatch,heart_rate
huami,Amazfit Bip,Smartwatch,stress
huami,Amazfit Bip,Smartwatch,sleep_stages
huami,Amazfit Bip,Smartwatch,sleep_score
huami,Amazfit Bip,Smartwatch,sleep_breathing_quality
huami,Amazfit Bip,Smartwatch,standing_reminders
huami,Amazfit GTR 42 mm Glitter,Smartwatch,steps
huami,Amazfit GTR 42 mm Glitter,Smartwatch,calories
huami,Amazfit GTR 42 mm Glitter,Smartwatch,standing_time
huami,Amazfit GTR 42 mm Glitter,Smartwatch,fat_burn_time
huami,Amazfit GTR 42 mm Glitter,Smartwatch,distance
huami,Amazfit GTR 42 mm Glitter,Smartwatch,PAI
huami,Amazfit GTR 42 mm Glitter,Smartwatch,heart_rate
huami,Amazfit GTR 42 mm Glitter,Smartwatch,stress
huami,Amazfit GTR 42 mm Glitter,Smartwatch,sleep_stages
huami,Amazfit GTR 42 mm Glitter,Smartwatch,sleep_score
huami,Amazfit GTR 42 mm Glitter,Smartwatch,sleep_breathing_quality
huami,Amazfit GTR 42 mm Glitter,Smartwatch,standing_reminders
huami,Amazfit Neo,Smartwatch,steps
huami,Amazfit Neo,Smartwatch,calories
huami,Amazfit Neo,Smartwatch,standing_time
huami,Amazfit Neo,Smartwatch,fat_burn_time
huami,Amazfit Neo,Smartwatch,distance
huami,Amazfit Neo,Smartwatch,PAI
huami,Amazfit Neo,Smartwatch,heart_rate
huami,Amazfit Neo,Smartwatch,stress
huami,Amazfit Neo,Smartwatch,sleep_stages
huami,Amazfit Neo,Smartwatch,sleep_score
huami,Amazfit Neo,Smartwatch,sleep_breathing_quality
huami,Amazfit Neo,Smartwatch,standing_reminders
huami,Amazfit Bip S,Smartwatch,steps
huami,Amazfit Bip S,Smartwatch,calories
huami,Amazfit Bip S,Smartwatch,standing_time
huami,Amazfit Bip S,Smartwatch,fat_burn_time
huami,Amazfit Bip S,Smartwatch,distance
huami,Amazfit Bip S,Smartwatch,PAI
huami,Amazfit Bip S,Smartwatch,heart_rate
huami,Amazfit Bip S,Smartwatch,stress
huami,Amazfit Bip S,Smartwatch,sleep_stages
huami,Amazfit Bip S,Smartwatch,sleep_score
huami,Amazfit Bip S,Smartwatch,sleep_breathing_quality
huami,Amazfit Bip S,Smartwatch,standing_reminders
huami,Amazfit GTR 42,Smartwatch,steps
huami,Amazfit GTR 42,Smartwatch,calories
huami,Amazfit GTR 42,Smartwatch,standing_time
huami,Amazfit GTR 42,Smartwatch,fat_burn_time
huami,Amazfit GTR 42,Smartwatch,distance
huami,Amazfit GTR 42,Smartwatch,PAI
huami,Amazfit GTR 42,Smartwatch,heart_rate
huami,Amazfit GTR 42,Smartwatch,stress
huami,Amazfit GTR 42,Smartwatch,sleep_stages
huami,Amazfit GTR 42,Smartwatch,sleep_score
huami,Amazfit GTR 42,Smartwatch,sleep_breathing_quality
huami,Amazfit GTR 42,Smartwatch,standing_reminders
huami,Amazfit Stratos 3,Smartwatch,steps
huami,Amazfit Stratos 3,Smartwatch,calories
huami,Amazfit Stratos 3,Smartwatch,standing_time
huami,Amazfit Stratos 3,Smartwatch,fat_burn_time
huami,Amazfit Stratos 3,Smartwatch,distance
huami,Amazfit Stratos 3,Smartwatch,PAI
huami,Amazfit Stratos 3,Smartwatch,heart_rate
huami,Amazfit Stratos 3,Smartwatch,stress
huami,Amazfit Stratos 3,Smartwatch,sleep_stages
huami,Amazfit Stratos 3,Smartwatch,sleep_score
huami,Amazfit Stratos 3,Smartwatch,sleep_breathing_quality
huami,Amazfit Stratos 3,Smartwatch,standing_reminders
huami,Amazfit Pace,Smartwatch,steps
huami,Amazfit Pace,Smartwatch,calories
huami,Amazfit Pace,Smartwatch,standing_time
huami,Amazfit Pace,Smartwatch,fat_burn_time
huami,Amazfit Pace,Smartwatch,distance
huami,Amazfit Pace,Smartwatch,PAI
huami,Amazfit Pace,Smartwatch,heart_rate
huami,Amazfit Pace,Smartwatch,stress
huami,Amazfit Pace,Smartwatch,sleep_stages
huami,Amazfit Pace,Smartwatch,sleep_score
huami,Amazfit Pace,Smartwatch,sleep_breathing_quality
huami,Amazfit Pace,Smartwatch,standing_reminders
huami,Amazfit GTR 47,Smartwatch,steps
huami,Amazfit GTR 47,Smartwatch,calories
huami,Amazfit GTR 47,Smartwatch,standing_time
huami,Amazfit GTR 47,Smartwatch,fat_burn_time
huami,Amazfit GTR 47,Smartwatch,distance
huami,Amazfit GTR 47,Smartwatch,PAI
huami,Amazfit GTR 47,Smartwatch,heart_rate
huami,Amazfit GTR 47,Smartwatch,stress
huami,Amazfit GTR 47,Smartwatch,sleep_stages
huami,Amazfit GTR 47,Smartwatch,sleep_score
huami,Amazfit GTR 47,Smartwatch,sleep_breathing_quality
huami,Amazfit GTR 47,Smartwatch,standing_reminders
huami,Amazfit Verge,Smartwatch,steps
huami,Amazfit Verge,Smartwatch,calories
huami,Amazfit Verge,Smartwatch,standing_time
huami,Amazfit Verge,Smartwatch,fat_burn_time
huami,Amazfit Verge,Smartwatch,distance
huami,Amazfit Verge,Smartwatch,PAI
huami,Amazfit Verge,Smartwatch,heart_rate
huami,Amazfit Verge,Smartwatch,stress
huami,Amazfit Verge,Smartwatch,sleep_stages
huami,Amazfit Verge,Smartwatch,sleep_score
huami,Amazfit Verge,Smartwatch,sleep_breathing_quality
huami,Amazfit Verge,Smartwatch,standing_reminders
huami,Amazfit Stratos,Smartwatch,steps
huami,Amazfit Stratos,Smartwatch,calories
huami,Amazfit Stratos,Smartwatch,standing_time
huami,Amazfit Stratos,Smartwatch,fat_burn_time
huami,Amazfit Stratos,Smartwatch,distance
huami,Amazfit Stratos,Smartwatch,PAI
huami,Amazfit Stratos,Smartwatch,heart_rate
huami,Amazfit Stratos,Smartwatch,stress
huami,Amazfit Stratos,Smartwatch,sleep_stages
huami,Amazfit Stratos,Smartwatch,sleep_score
huami,Amazfit Stratos,Smartwatch,sleep_breathing_quality
huami,Amazfit Stratos,Smartwatch,standing_reminders
huami,Amazfit Bip Lite,Smartwatch,steps
huami,Amazfit Bip Lite,Smartwatch,calories
huami,Amazfit Bip Lite,Smartwatch,standing_time
huami,Amazfit Bip Lite,Smartwatch,fat_burn_time
huami,Amazfit Bip Lite,Smartwatch,distance
huami,Amazfit Bip Lite,Smartwatch,PAI
huami,Amazfit Bip Lite,Smartwatch,heart_rate
huami,Amazfit Bip Lite,Smartwatch,stress
huami,Amazfit Bip Lite,Smartwatch,sleep_stages
huami,Amazfit Bip Lite,Smartwatch,sleep_score
huami,Amazfit Bip Lite,Smartwatch,sleep_breathing_quality
huami,Amazfit Bip Lite,Smartwatch,standing_reminders
huami,Amazfit Verge Lite,Smartwatch,steps
huami,Amazfit Verge Lite,Smartwatch,calories
huami,Amazfit Verge Lite,Smartwatch,standing_time
huami,Amazfit Verge Lite,Smartwatch,fat_burn_time
huami,Amazfit Verge Lite,Smartwatch,distance
huami,Amazfit Verge Lite,Smartwatch,PAI
huami,Amazfit Verge Lite,Smartwatch,heart_rate
huami,Amazfit Verge Lite,Smartwatch,stress
huami,Amazfit Verge Lite,Smartwatch,sleep_stages
huami,Amazfit Verge Lite,Smartwatch,sleep_score
huami,Amazfit Verge Lite,Smartwatch,sleep_breathing_quality
huami,Amazfit Verge Lite,Smartwatch,standing_reminders
huami,Bip Lite On,Smartwatch,steps
huami,Bip Lite On,Smartwatch,calories
huami,Bip Lite On,Smartwatch,standing_time
huami,Bip Lite On,Smartwatch,fat_burn_time
huami,Bip Lite On,Smartwatch,distance
huami,Bip Lite On,Smartwatch,PAI
huami,Bip Lite On,Smartwatch,heart_rate
huami,Bip Lite On,Smartwatch,stress
huami,Bip Lite On,Smartwatch,sleep_stages
huami,Bip Lite On,Smartwatch,sleep_score
huami,Bip Lite On,Smartwatch,sleep_breathing_quality
huami,Bip Lite On,Smartwatch,standing_reminders
SAMSUNG,Galaxy Active 2,Smartwatch,steps
SAMSUNG,Galaxy Active 2,Smartwatch,calories
SAMSUNG,Galaxy Active 2,Smartwatch,heart_rate
SAMSUNG,Galaxy Active 2,Smartwatch,ECG
SAMSUNG,Galaxy Active 2,Smartwatch,body_composition
SAMSUNG,Galaxy Active 2,Smartwatch,stress
SAMSUNG,Galaxy Active 2,Smartwatch,sleep_stages
SAMSUNG,Galaxy Active 2,Smartwatch,sleep_quality
SAMSUNG,Galaxy Active 2,Smartwatch,blood_pressure
SAMSUNG,Galaxy Active 2,Smartwatch,vascular_load
SAMSUNG,Galaxy Active 2,Smartwatch,fall_detection
SAMSUNG,Galaxy Active 2,Smartwatch,body_fat_percentage
SAMSUNG,Galaxy Active 2,Smartwatch,BMI
SAMSUNG,Galaxy Active 2,Smartwatch,BMR
SAMSUNG,Galaxy Active 2,Smartwatch,water_retention
SAMSUNG,Galaxy Classic 4,Smartwatch,steps
SAMSUNG,Galaxy Classic 4,Smartwatch,calories
SAMSUNG,Galaxy Classic 4,Smartwatch,heart_rate
SAMSUNG,Galaxy Classic 4,Smartwatch,ECG
SAMSUNG,Galaxy Classic 4,Smartwatch,body_composition
SAMSUNG,Galaxy Classic 4,Smartwatch,stress
SAMSUNG,Galaxy Classic 4,Smartwatch,sleep_stages
SAMSUNG,Galaxy Classic 4,Smartwatch,sleep_quality
SAMSUNG,Galaxy Classic 4,Smartwatch,blood_pressure
SAMSUNG,Galaxy Classic 4,Smartwatch,vascular_load
SAMSUNG,Galaxy Classic 4,Smartwatch,fall_detection
SAMSUNG,Galaxy Classic 4,Smartwatch,body_fat_percentage
SAMSUNG,Galaxy Classic 4,Smartwatch,BMI
SAMSUNG,Galaxy Classic 4,Smartwatch,BMR
SAMSUNG,Galaxy Classic 4,Smartwatch,water_retention
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,steps
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,calories
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,heart_rate
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,ECG
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,body_composition
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,stress
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,sleep_stages
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,sleep_quality
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,blood_pressure
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,vascular_load
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,fall_detection
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,body_fat_percentage
SAMSUNG,Galaxy Classic 4 LTE,Smartwatch,BMI
